scenario_id,scenario_class,fixed_130m_truth_T_ref_m2_s,fixed_130m_truth_S_ref,fixed_130m_support_definition,fixed_130m_support_target_spread,archive_note
mega_combined_leakage_boundary_00636,combined leakage boundary,4.127818358395962e-05,0.0009930397528732,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.234316285393459,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00637,combined leakage boundary,5.365109462188859e-05,0.0009934481062177,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1298019319638677,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00638,combined leakage boundary,4.296253260386046e-05,0.0010054141115118,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.0932800832822245,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00639,combined leakage boundary,8.057862635628913e-05,0.0010514705031187,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1533807008513288,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00640,combined leakage boundary,7.038956529254217e-05,0.0010085646196225,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.128728824414657,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00641,combined leakage boundary,4.2659396906736806e-05,0.0009228008682151,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",4.32689723982597,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00642,combined leakage boundary,3.611414564438089e-05,0.0009499754784441,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2612022767451816,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00643,combined leakage boundary,3.838409684580182e-05,0.000909864900359,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.677929072905222,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00644,combined leakage boundary,5.190004503482642e-05,0.0010049072743659,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.197687411442909,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00645,combined leakage boundary,4.677259366806034e-05,0.0009553359734453,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.5859629467891627,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00646,combined leakage boundary,5.390811679920866e-05,0.0013166947140135,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",4.101830528043102,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00647,combined leakage boundary,3.2085292150105366e-05,0.0010127096483445,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.5556048839992034,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00648,combined leakage boundary,3.101461032512441e-05,0.0011140074950129,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",2.6076155222081807,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00649,combined leakage boundary,2.6746956657390408e-05,0.0009564369183537,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.309835607179165,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00650,combined leakage boundary,4.944386504799181e-05,0.0011447502287162,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",2.7189029728113825,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00651,combined leakage boundary,8.095239043167779e-05,0.0009245991477025,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2999202582527711,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00652,combined leakage boundary,7.750810048345557e-05,0.0009170644011391,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.243742465850594,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00653,combined leakage boundary,3.767277430913786e-05,0.0011347576293851,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1950631644961631,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00654,combined leakage boundary,5.191822834838859e-05,0.000813338917086,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",2.381715917319193,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00655,combined leakage boundary,4.740652155937963e-05,0.0009736704053486,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.8259609180411005,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00656,combined leakage boundary,3.389541480742415e-05,0.0008500956549473,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1836522201152253,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00657,combined leakage boundary,2.3668672944078443e-05,0.0010015487890352,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",5.148659744456328,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00658,combined leakage boundary,4.2381892236334105e-05,0.0010166240607998,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3854453784252971,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00659,combined leakage boundary,0.0001251109969735,0.0010001407748255,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.4811961098290714,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00660,combined leakage boundary,3.506701282621195e-05,0.0010667907754256,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.161924211061807,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00661,combined leakage boundary,2.94474298695651e-05,0.0010438688110646,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",2.6352713189034787,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00662,combined leakage boundary,3.355883291417276e-05,0.0010164956885935,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",3.453307781008297,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00663,combined leakage boundary,4.1628420768837445e-05,0.0009642346208763,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",2.9689171580021774,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00664,combined leakage boundary,3.27843418150373e-05,0.0011862224533114,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1958071208953285,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00665,combined leakage boundary,3.0038075060221147e-05,0.0009126281964381,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.16491282596198,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00666,combined leakage boundary,4.394841470886522e-05,0.0009557691169272,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",33.83922564017523,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00667,combined leakage boundary,3.924426716800159e-05,0.0008983877056341,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2572613016788865,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00668,combined leakage boundary,4.702849423955081e-05,0.0010735094147206,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.5200794368470807,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00669,combined leakage boundary,7.734670397678765e-05,0.0009739086135461,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.362802883062627,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00670,combined leakage boundary,4.856326928060279e-05,0.0007753672274535,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2367307112123491,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00671,combined leakage boundary,6.97418451047904e-05,0.0011564834702602,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3205998094106373,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00672,combined leakage boundary,6.290282091696603e-05,0.001004463248493,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.0925490966404685,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00673,combined leakage boundary,4.306367810283269e-05,0.0010314257235525,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3506747306085305,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00674,combined leakage boundary,3.239422693592289e-05,0.0008563658402009,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2323682209000983,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00675,combined leakage boundary,2.9177407715797903e-05,0.0010269902037819,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2027755646742964,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00676,combined leakage boundary,0.0001007732196907,0.0008805498819264,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3908169324541857,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00677,combined leakage boundary,4.393116091492928e-05,0.0010215363720624,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2479131255031726,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00678,combined leakage boundary,4.131138828377706e-05,0.0010173444906669,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",10.250202516198378,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00679,combined leakage boundary,4.7197506295183664e-05,0.0010130246923446,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",10.400977769815464,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00680,combined leakage boundary,0.0001209613676424,0.0011376828594374,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.7836448381448646,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00681,combined leakage boundary,4.413011653010677e-05,0.0009110081213757,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",3.4576488325146952,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00682,combined leakage boundary,3.711162801427119e-05,0.0010269326675428,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2661178962238089,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00683,combined leakage boundary,4.463767605070566e-05,0.0008356176635512,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2122075352212345,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00684,combined leakage boundary,0.0001028606829834,0.000969701450249,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.6258538394945026,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00685,combined leakage boundary,5.060565856430792e-05,0.0010491881512743,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.272641766199193,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00686,combined leakage boundary,7.161683493506605e-05,0.0007051645872221,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.0803601051130376,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00687,combined leakage boundary,4.874594459868339e-05,0.0009875497646405,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1270456025764548,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00688,combined leakage boundary,9.535765426319026e-05,0.0009807761129977,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.4002990096323389,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00689,combined leakage boundary,6.233041980618093e-05,0.0012166141266756,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.797865994657005,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00690,combined leakage boundary,7.233833731014346e-05,0.0005482485333714,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1815130865829402,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00691,combined leakage boundary,2.6728947545092467e-05,0.001470895042977,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",3.840371448288161,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00692,combined leakage boundary,6.163523191217757e-05,0.0009816534062614,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",2.957211880544911,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00693,combined leakage boundary,2.6138088862370603e-05,0.0009901858108391,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2576067193101816,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00694,combined leakage boundary,9.268770439433824e-05,0.000844538246505,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.6871695367709578,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00695,combined leakage boundary,2.444651079708837e-05,0.0008275746670281,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",3.81589064332735,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00696,combined leakage boundary,3.402569103663408e-05,0.0010573726477027,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2477270264274831,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00697,combined leakage boundary,3.0650660751930736e-05,0.0007525971077835,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.0683015599344454,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00698,combined leakage boundary,6.585802681816948e-05,0.0010811218710211,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1893087890724192,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00699,combined leakage boundary,6.744605553988452e-05,0.001375549540612,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1193652865302015,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00700,combined leakage boundary,3.792408287357395e-05,0.0011318483245013,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2835902708752776,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00701,combined leakage boundary,5.595913253636879e-05,0.0010044566615685,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3937885035424495,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00702,combined leakage boundary,6.5605500146039e-05,0.0010909752816299,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.5474192480594051,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00703,combined leakage boundary,5.439592234090718e-05,0.0010709987363114,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.09438931936389,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00704,combined leakage boundary,6.868922437084755e-05,0.0009809749488082,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.0969435419960256,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00705,combined leakage boundary,7.009839402806647e-05,0.0010893911566874,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.453501241719577,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00706,combined leakage boundary,6.719689855772848e-05,0.0008664597952206,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.515009051602647,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00707,combined leakage boundary,5.108910607025088e-05,0.001109593091788,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1196569462792736,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00708,combined leakage boundary,2.7838135896673302e-05,0.0010945881960309,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1758551925830112,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00709,combined leakage boundary,3.474751655245739e-05,0.0009823687728935,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2880182004001344,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00710,combined leakage boundary,6.82431161388987e-05,0.0012052741450695,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.580881749729022,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00711,combined leakage boundary,3.061724714469339e-05,0.0010537727481979,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.271719573710625,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00712,combined leakage boundary,6.0923445366284704e-05,0.0014328801850919,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.0394385954125478,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00713,combined leakage boundary,3.5613756242431306e-05,0.0009647882567671,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1132449026206723,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00714,combined leakage boundary,2.6526055018709884e-05,0.0011611421274747,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2106134318440438,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00715,combined leakage boundary,6.059504336709234e-05,0.000939438867023,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.187731464753323,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00716,combined leakage boundary,4.51697923968498e-05,0.0009995272230928,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.114676938375632,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00717,combined leakage boundary,9.771013782618548e-05,0.0009972872937789,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2533869273364555,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00718,combined leakage boundary,4.1079273680203965e-05,0.0009652947397669,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1786455277843204,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00719,combined leakage boundary,4.058129551244576e-05,0.0009973380876845,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",3.25586160151072,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00720,combined leakage boundary,2.819632975686246e-05,0.0006011021391364,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.290327806718078,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00721,combined leakage boundary,0.0001864458495718,0.0009986253723259,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.4284327044425322,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00722,combined leakage boundary,7.876217823624736e-05,0.0009905051508051,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.357578858959031,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00723,combined leakage boundary,0.0002490614116687,0.0010058426447681,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.359245658141266,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00724,combined leakage boundary,5.406362729613532e-05,0.000951929166069,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2693385468607536,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00725,combined leakage boundary,1.1601022696053436e-05,0.0009790260088265,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3326900111921969,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00726,combined leakage boundary,4.272968032199888e-05,0.0011409026989319,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1799717216081045,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00727,combined leakage boundary,5.345663769892305e-05,0.0009618471406809,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2485848577644527,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00728,combined leakage boundary,6.375447171319957e-05,0.0009429832601804,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2347433198709237,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00729,combined leakage boundary,4.851468720084825e-05,0.001142124796316,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3868849386781128,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00730,combined leakage boundary,7.217280832144981e-05,0.0012823668676975,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3045041692752088,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00731,combined leakage boundary,1.313874414841381e-05,0.0010940234882595,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2635755352420337,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00732,combined leakage boundary,9.603120551964464e-05,0.0009460276083808,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.104963520575467,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00733,combined leakage boundary,6.19629393113931e-05,0.0009928112540035,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",5.122069060346079,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00734,combined leakage boundary,7.501224730379243e-05,0.0009786589987679,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",3.1780969403154637,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00735,combined leakage boundary,7.793834518823182e-05,0.0010136347256964,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.189838884629351,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00736,combined leakage boundary,0.0001244848857536,0.0009999105534512,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3064616130076907,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00737,combined leakage boundary,4.771480592833631e-05,0.0009947730643098,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",2.7034721950006877,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00738,combined leakage boundary,6.219735603302339e-05,0.0008325285298676,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.4325458700766565,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00739,combined leakage boundary,3.892628171381504e-05,0.0018540388615902,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.6718660509431076,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00740,combined leakage boundary,3.182704630390281e-05,0.0009299942674163,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.6044128978190972,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00741,combined leakage boundary,2.8715378849371496e-05,0.0012869305589248,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3441443728447555,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00742,combined leakage boundary,4.90104876069746e-05,0.001025410322983,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3209921760757193,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00743,combined leakage boundary,4.725276183139789e-05,0.001033128476607,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.8984800631027,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00744,combined leakage boundary,8.287486687583275e-05,0.0009641913057215,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2989754984398696,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
